term,position
McKenna  ,978622
McKenna  ,983384
McKenna  ,1916903
McKenna  ,1925737
McKenna  ,3186516
Vleck  ,318831
Vleck  ,319418
Vleck  ,1328806
Vleck  ,2189209
Vleck  ,2189356
Otis P. Lord ,320241
Otis P. Lord ,477369
Otis P. Lord ,758624
Otis P. Lord ,920210
Otis P. Lord ,923246
Otis P. Lord ,928009
Otis P. Lord ,932192
Otis P. Lord ,938660
Otis P. Lord ,940118
Otis P. Lord ,943868
Otis P. Lord ,953663
Otis P. Lord ,963996
Otis P. Lord ,967585
Otis P. Lord ,978700
Otis P. Lord ,980786
Otis P. Lord ,981865
Otis P. Lord ,1315887
Otis P. Lord ,1526606
Otis P. Lord ,2742643
Otis P. Lord ,2791684
Otis P. Lord ,3079318
Audern Tallat ,325454
Audern Tallat ,747315
Audern Tallat ,1916818
Philip Traub ,327638
Philip Traub ,1916840
Philip Traub ,1925528
Frannie Unwin ,129732
Frannie Unwin ,1962525
Frannie Unwin ,2020052
Bernadette Longley ,129820
Bernadette Longley ,800715
Bernadette Longley ,800815
Bernadette Longley ,801173
Bernadette Longley ,884670
Bernadette Longley ,2020825
Bernadette Longley ,2022503
Bernadette Longley ,3111072
Bernadette Longley ,3197792
Gately  ,38166
Gately  ,145622
Gately  ,146244
Gately  ,146814
Gately  ,146954
Gately  ,147084
Gately  ,147264
Gately  ,149091
Gately  ,149346
Gately  ,150328
Gately  ,151138
Gately  ,151394
Gately  ,151522
Gately  ,152387
Gately  ,152781
Gately  ,152860
Gately  ,153067
Gately  ,153722
Gately  ,155045
Gately  ,155515
Gately  ,155980
Gately  ,495764
Gately  ,544893
Gately  ,545540
Gately  ,546160
Gately  ,548304
Gately  ,549387
Gately  ,551022
Gately  ,551775
Gately  ,552308
Gately  ,556247
Gately  ,590692
Gately  ,591255
Gately  ,591451
Gately  ,592325
Gately  ,592509
Gately  ,592673
Gately  ,593477
Gately  ,593748
Gately  ,593934
Gately  ,593969
Gately  ,594117
Gately  ,763985
Gately  ,765506
Gately  ,765627
Gately  ,765933
Gately  ,768415
Gately  ,770794
Gately  ,771246
Gately  ,771344
Gately  ,771712
Gately  ,772465
Gately  ,772584
Gately  ,772948
Gately  ,773152
Gately  ,774393
Gately  ,774714
Gately  ,774902
Gately  ,775302
Gately  ,775456
Gately  ,775477
Gately  ,778916
Gately  ,779694
Gately  ,780126
Gately  ,780340
Gately  ,780814
Gately  ,781449
Gately  ,781510
Gately  ,781698
Gately  ,782387
Gately  ,782817
Gately  ,783099
Gately  ,783299
Gately  ,784016
Gately  ,785164
Gately  ,785198
Gately  ,785402
Gately  ,786397
Gately  ,786804
Gately  ,786841
Gately  ,787362
Gately  ,787938
Gately  ,788379
Gately  ,789745
Gately  ,792689
Gately  ,793173
Gately  ,794281
Gately  ,794578
Gately  ,992680
Gately  ,1003765
Gately  ,1004326
Gately  ,1004828
Gately  ,1006575
Gately  ,1009576
Gately  ,1011752
Gately  ,1012823
Gately  ,1013329
Gately  ,1014176
Gately  ,1014321
Gately  ,1014379
Gately  ,1015001
Gately  ,1016348
Gately  ,1016638
Gately  ,1017039
Gately  ,1017801
Gately  ,1018532
Gately  ,1021225
Gately  ,1021495
Gately  ,1024706
Gately  ,1025532
Gately  ,1027848
Gately  ,1030024
Gately  ,1030554
Gately  ,1030828
Gately  ,1031298
Gately  ,1031418
Gately  ,1031534
Gately  ,1032542
Gately  ,1032797
Gately  ,1032941
Gately  ,1033597
Gately  ,1035175
Gately  ,1035318
Gately  ,1035417
Gately  ,1036661
Gately  ,1037248
Gately  ,1038677
Gately  ,1038931
Gately  ,1039235
Gately  ,1039264
Gately  ,1039746
Gately  ,1039903
Gately  ,1041053
Gately  ,1041313
Gately  ,1042179
Gately  ,1044004
Gately  ,1044149
Gately  ,1044396
Gately  ,1044437
Gately  ,1044642
Gately  ,1045268
Gately  ,1046111
Gately  ,1046205
Gately  ,1046977
Gately  ,1047016
Gately  ,1047128
Gately  ,1047980
Gately  ,1049753
Gately  ,1049808
Gately  ,1051547
Gately  ,1051714
Gately  ,1053976
Gately  ,1055004
Gately  ,1055694
Gately  ,1056072
Gately  ,1056594
Gately  ,1057721
Gately  ,1059274
Gately  ,1061405
Gately  ,1066861
Gately  ,1069392
Gately  ,1070157
Gately  ,1070726
Gately  ,1081524
Gately  ,1086828
Gately  ,1091235
Gately  ,1091547
Gately  ,1094476
Gately  ,1095325
Gately  ,1251346
Gately  ,1251630
Gately  ,1252161
Gately  ,1252782
Gately  ,1252825
Gately  ,1253081
Gately  ,1254494
Gately  ,1255208
Gately  ,1255451
Gately  ,1255655
Gately  ,1256350
Gately  ,1256826
Gately  ,1257036
Gately  ,1257222
Gately  ,1257686
Gately  ,1258063
Gately  ,1276836
Gately  ,1277638
Gately  ,1278039
Gately  ,1280992
Gately  ,1281178
Gately  ,1281466
Gately  ,1281964
Gately  ,1282402
Gately  ,1282554
Gately  ,1283345
Gately  ,1283677
Gately  ,1284204
Gately  ,1284228
Gately  ,1286577
Gately  ,1287660
Gately  ,1287696
Gately  ,1288274
Gately  ,1288415
Gately  ,1289349
Gately  ,1289874
Gately  ,1290724
Gately  ,1291524
Gately  ,1292228
Gately  ,1292451
Gately  ,1294784
Gately  ,1295038
Gately  ,1295267
Gately  ,1332478
Gately  ,1333525
Gately  ,1333844
Gately  ,1333946
Gately  ,1334197
Gately  ,1334750
Gately  ,1335914
Gately  ,1336484
Gately  ,1337189
Gately  ,1337294
Gately  ,1337958
Gately  ,1338092
Gately  ,1338171
Gately  ,1338784
Gately  ,1339008
Gately  ,1339341
Gately  ,1339515
Gately  ,1340212
Gately  ,1340429
Gately  ,1340890
Gately  ,1342102
Gately  ,1342531
Gately  ,1342743
Gately  ,1343033
Gately  ,1343678
Gately  ,1345115
Gately  ,1345802
Gately  ,1346050
Gately  ,1346275
Gately  ,1347431
Gately  ,1348204
Gately  ,1348556
Gately  ,1348690
Gately  ,1348786
Gately  ,1349050
Gately  ,1349115
Gately  ,1349429
Gately  ,1349621
Gately  ,1349730
Gately  ,1349919
Gately  ,1350367
Gately  ,1351602
Gately  ,1352420
Gately  ,1353871
Gately  ,1354246
Gately  ,1354396
Gately  ,1354567
Gately  ,1355052
Gately  ,1355226
Gately  ,1357868
Gately  ,1371564
Gately  ,1372497
Gately  ,1372666
Gately  ,1372795
Gately  ,1378610
Gately  ,1379154
Gately  ,1379856
Gately  ,1381041
Gately  ,1381385
Gately  ,1381706
Gately  ,1382115
Gately  ,1383187
Gately  ,1385498
Gately  ,1385564
Gately  ,1541014
Gately  ,1544571
Gately  ,1556602
Gately  ,1557582
Gately  ,1626415
Gately  ,1714689
Gately  ,1715081
Gately  ,1715321
Gately  ,1715763
Gately  ,1716028
Gately  ,1716669
Gately  ,1717117
Gately  ,1717297
Gately  ,1717669
Gately  ,1718085
Gately  ,1718465
Gately  ,1718645
Gately  ,1718878
Gately  ,1719065
Gately  ,1719681
Gately  ,1720037
Gately  ,1720629
Gately  ,1720779
Gately  ,1721084
Gately  ,1721517
Gately  ,1721879
Gately  ,1722591
Gately  ,1722832
Gately  ,1723169
Gately  ,1723266
Gately  ,1723387
Gately  ,1737461
Gately  ,1737524
Gately  ,1737712
Gately  ,1737874
Gately  ,1738223
Gately  ,1738425
Gately  ,1738621
Gately  ,1738853
Gately  ,1739029
Gately  ,1739221
Gately  ,1739308
Gately  ,1739419
Gately  ,1739754
Gately  ,1740025
Gately  ,1740318
Gately  ,1740466
Gately  ,1740643
Gately  ,1741015
Gately  ,1741520
Gately  ,1744203
Gately  ,1745131
Gately  ,1746124
Gately  ,1747674
Gately  ,1748268
Gately  ,1748604
Gately  ,1749049
Gately  ,1749179
Gately  ,1750113
Gately  ,1750263
Gately  ,1750727
Gately  ,1750967
Gately  ,1751188
Gately  ,1751320
Gately  ,1752011
Gately  ,1752851
Gately  ,1753443
Gately  ,1753811
Gately  ,1754546
Gately  ,1754797
Gately  ,1755227
Gately  ,1756540
Gately  ,1756955
Gately  ,1757042
Gately  ,1757516
Gately  ,1757826
Gately  ,1758104
Gately  ,1758778
Gately  ,1759119
Gately  ,1760755
Gately  ,1761059
Gately  ,1762541
Gately  ,1762923
Gately  ,1763331
Gately  ,1763749
Gately  ,1764006
Gately  ,1764890
Gately  ,1765307
Gately  ,1765679
Gately  ,1765752
Gately  ,1766048
Gately  ,1766193
Gately  ,1766413
Gately  ,1766786
Gately  ,1766855
Gately  ,1766934
Gately  ,1767031
Gately  ,1767082
Gately  ,1767634
Gately  ,1769428
Gately  ,1769880
Gately  ,1769990
Gately  ,1770417
Gately  ,1770841
Gately  ,1772182
Gately  ,1772783
Gately  ,1773021
Gately  ,1773087
Gately  ,1773128
Gately  ,1773188
Gately  ,1773358
Gately  ,1773867
Gately  ,1774272
Gately  ,1774929
Gately  ,1775420
Gately  ,1775872
Gately  ,1776448
Gately  ,1777423
Gately  ,1779043
Gately  ,1779294
Gately  ,1779754
Gately  ,1780207
Gately  ,1780445
Gately  ,1780562
Gately  ,1781536
Gately  ,1782175
Gately  ,1782251
Gately  ,1782843
Gately  ,1783189
Gately  ,1783962
Gately  ,1784246
Gately  ,1784747
Gately  ,1785095
Gately  ,1785545
Gately  ,1785765
Gately  ,1786154
Gately  ,1786639
Gately  ,1787549
Gately  ,1788323
Gately  ,1789379
Gately  ,1790121
Gately  ,1790570
Gately  ,1791052
Gately  ,1791286
Gately  ,1875412
Gately  ,1892903
Gately  ,2045967
Gately  ,2085485
Gately  ,2087150
Gately  ,2327577
Gately  ,2327926
Gately  ,2328257
Gately  ,2328448
Gately  ,2328530
Gately  ,2328572
Gately  ,2328719
Gately  ,2329372
Gately  ,2330031
Gately  ,2330721
Gately  ,2334462
Gately  ,2336940
Gately  ,2340644
Gately  ,2343703
Gately  ,2344587
Gately  ,2344628
Gately  ,2344998
Gately  ,2345213
Gately  ,2346838
Gately  ,2347472
Gately  ,2347539
Gately  ,2347968
Gately  ,2348974
Gately  ,2349125
Gately  ,2349901
Gately  ,2351527
Gately  ,2352306
Gately  ,2353986
Gately  ,2354324
Gately  ,2354863
Gately  ,2355288
Gately  ,2355437
Gately  ,2355983
Gately  ,2357562
Gately  ,2357639
Gately  ,2357970
Gately  ,2358045
Gately  ,2358526
Gately  ,2358763
Gately  ,2359051
Gately  ,2360492
Gately  ,2360570
Gately  ,2361773
Gately  ,2361987
Gately  ,2362140
Gately  ,2362331
Gately  ,2364696
Gately  ,2365058
Gately  ,2365711
Gately  ,2366344
Gately  ,2366875
Gately  ,2367778
Gately  ,2369998
Gately  ,2370405
Gately  ,2370499
Gately  ,2371510
Gately  ,2372068
Gately  ,2372346
Gately  ,2373425
Gately  ,2376554
Gately  ,2379265
Gately  ,2379745
Gately  ,2380217
Gately  ,2380528
Gately  ,2381072
Gately  ,2382021
Gately  ,2382331
Gately  ,2382788
Gately  ,2385366
Gately  ,2386007
Gately  ,2386205
Gately  ,2387134
Gately  ,2387455
Gately  ,2388118
Gately  ,2388647
Gately  ,2388887
Gately  ,2389661
Gately  ,2390036
Gately  ,2390826
Gately  ,2390883
Gately  ,2391131
Gately  ,2391398
Gately  ,2391860
Gately  ,2392456
Gately  ,2392901
Gately  ,2393299
Gately  ,2393665
Gately  ,2394047
Gately  ,2394379
Gately  ,2394677
Gately  ,2395322
Gately  ,2396352
Gately  ,2396942
Gately  ,2397388
Gately  ,2397538
Gately  ,2399252
Gately  ,2399708
Gately  ,2399906
Gately  ,2400062
Gately  ,2400432
Gately  ,2400848
Gately  ,2401000
Gately  ,2401246
Gately  ,2401629
Gately  ,2402109
Gately  ,2403094
Gately  ,2403671
Gately  ,2403934
Gately  ,2404393
Gately  ,2404651
Gately  ,2405074
Gately  ,2405189
Gately  ,2406016
Gately  ,2406895
Gately  ,2406933
Gately  ,2407506
Gately  ,2408841
Gately  ,2409248
Gately  ,2409812
Gately  ,2411037
Gately  ,2411145
Gately  ,2412475
Gately  ,2413070
Gately  ,2413296
Gately  ,2413336
Gately  ,2413545
Gately  ,2413610
Gately  ,2414263
Gately  ,2414558
Gately  ,2415052
Gately  ,2415362
Gately  ,2415460
Gately  ,2415524
Gately  ,2415687
Gately  ,2415980
Gately  ,2416610
Gately  ,2417229
Gately  ,2419182
Gately  ,2423184
Gately  ,2423220
Gately  ,2423485
Gately  ,2423545
Gately  ,2423830
Gately  ,2424883
Gately  ,2425567
Gately  ,2425750
Gately  ,2426207
Gately  ,2426416
Gately  ,2426711
Gately  ,2427128
Gately  ,2427387
Gately  ,2427576
Gately  ,2428069
Gately  ,2428242
Gately  ,2428258
Gately  ,2428858
Gately  ,2429189
Gately  ,2431215
Gately  ,2432315
Gately  ,2433229
Gately  ,2433403
Gately  ,2434738
Gately  ,2436513
Gately  ,2437912
Gately  ,2438413
Gately  ,2438622
Gately  ,2438920
Gately  ,2444299
Gately  ,2444708
Gately  ,2446408
Gately  ,2446607
Gately  ,2446818
Gately  ,2447852
Gately  ,2447973
Gately  ,2448038
Gately  ,2448431
Gately  ,2449424
Gately  ,2449504
Gately  ,2450099
Gately  ,2450481
Gately  ,2450575
Gately  ,2451190
Gately  ,2451369
Gately  ,2452014
Gately  ,2452727
Gately  ,2453271
Gately  ,2453630
Gately  ,2454083
Gately  ,2454285
Gately  ,2454912
Gately  ,2455710
Gately  ,2456288
Gately  ,2457370
Gately  ,2468734
Gately  ,2469258
Gately  ,2469364
Gately  ,2469682
Gately  ,2471491
Gately  ,2472961
Gately  ,2473298
Gately  ,2473644
Gately  ,2474487
Gately  ,2477269
Gately  ,2478352
Gately  ,2478669
Gately  ,2480565
Gately  ,2481660
Gately  ,2481946
Gately  ,2482414
Gately  ,2483008
Gately  ,2483551
Gately  ,2486347
Gately  ,2487797
Gately  ,2487985
Gately  ,2488432
Gately  ,2489313
Gately  ,2489985
Gately  ,2490680
Gately  ,2491176
Gately  ,2491823
Gately  ,2492400
Gately  ,2492662
Gately  ,2493432
Gately  ,2493502
Gately  ,2494242
Gately  ,2494437
Gately  ,2496383
Gately  ,2550225
Gately  ,2550878
Gately  ,2551150
Gately  ,2551695
Gately  ,2552146
Gately  ,2552442
Gately  ,2552720
Gately  ,2553767
Gately  ,2554013
Gately  ,2554306
Gately  ,2554492
Gately  ,2555759
Gately  ,2555952
Gately  ,2556138
Gately  ,2556755
Gately  ,2557133
Gately  ,2558247
Gately  ,2558697
Gately  ,2558880
Gately  ,2559617
Gately  ,2560016
Gately  ,2560494
Gately  ,2560808
Gately  ,2562112
Gately  ,2562179
Gately  ,2562249
Gately  ,2563297
Gately  ,2564223
Gately  ,2564618
Gately  ,2565325
Gately  ,2565663
Gately  ,2566341
Gately  ,2566458
Gately  ,2566835
Gately  ,2567766
Gately  ,2570573
Gately  ,2571484
Gately  ,2571633
Gately  ,2571835
Gately  ,2571943
Gately  ,2572231
Gately  ,2572434
Gately  ,2572746
Gately  ,2573484
Gately  ,2574133
Gately  ,2574878
Gately  ,2575596
Gately  ,2576171
Gately  ,2576563
Gately  ,2576768
Gately  ,2577566
Gately  ,2578344
Gately  ,2578540
Gately  ,2579255
Gately  ,2580459
Gately  ,2580487
Gately  ,2581055
Gately  ,2583950
Gately  ,2584036
Gately  ,2605013
Gately  ,2605421
Gately  ,2605632
Gately  ,2605936
Gately  ,2606293
Gately  ,2606705
Gately  ,2607069
Gately  ,2607127
Gately  ,2608081
Gately  ,2608917
Gately  ,2609209
Gately  ,2609567
Gately  ,2610371
Gately  ,2612856
Gately  ,2614718
Gately  ,2615219
Gately  ,2615419
Gately  ,2615560
Gately  ,2615710
Gately  ,2615784
Gately  ,2616837
Gately  ,2617591
Gately  ,2618176
Gately  ,2618241
Gately  ,2618378
Gately  ,2618486
Gately  ,2632608
Gately  ,2632798
Gately  ,2632922
Gately  ,2633075
Gately  ,2633500
Gately  ,2633841
Gately  ,2634288
Gately  ,2634325
Gately  ,2634440
Gately  ,2635044
Gately  ,2635153
Gately  ,2635350
Gately  ,2635437
Gately  ,2636165
Gately  ,2636965
Gately  ,2637233
Gately  ,2638143
Gately  ,2639138
Gately  ,2639176
Gately  ,2639360
Gately  ,2639844
Gately  ,2640902
Gately  ,2641305
Gately  ,2641436
Gately  ,2641653
Gately  ,2641795
Gately  ,2641930
Gately  ,2642065
Gately  ,2642227
Gately  ,2642258
Gately  ,2642469
Gately  ,2643147
Gately  ,2643812
Gately  ,2644166
Gately  ,2644348
Gately  ,2644388
Gately  ,2644643
Gately  ,2647804
Gately  ,2648091
Gately  ,2648157
Gately  ,2648498
Gately  ,2648886
Gately  ,2650101
Gately  ,2650455
Gately  ,2650918
Gately  ,2651097
Gately  ,2651207
Gately  ,2651355
Gately  ,2651504
Gately  ,2651853
Gately  ,2652434
Gately  ,2652501
Gately  ,2653455
Gately  ,2653561
Gately  ,2653742
Gately  ,2653802
Gately  ,2654405
Gately  ,2655069
Gately  ,2655772
Gately  ,2657001
Gately  ,2658171
Gately  ,2658419
Gately  ,2659566
Gately  ,2659586
Gately  ,2659699
Gately  ,2660612
Gately  ,2660811
Gately  ,2660898
Gately  ,2661381
Gately  ,2661686
Gately  ,2663446
Gately  ,2663928
Gately  ,2664067
Gately  ,2667784
Gately  ,2668626
Gately  ,2669440
Gately  ,2669517
Gately  ,2669820
Gately  ,2670263
Gately  ,2671221
Gately  ,2671381
Gately  ,2671592
Gately  ,2672139
Gately  ,2672220
Gately  ,2672449
Gately  ,2672591
Gately  ,2672882
Gately  ,2673395
Gately  ,2673868
Gately  ,2673896
Gately  ,2674113
Gately  ,2674287
Gately  ,2675028
Gately  ,2675447
Gately  ,2675668
Gately  ,2676179
Gately  ,2676494
Gately  ,2676554
Gately  ,2676810
Gately  ,2676898
Gately  ,2677140
Gately  ,2677338
Gately  ,2677724
Gately  ,2677877
Gately  ,2678272
Gately  ,2680942
Gately  ,2682681
Gately  ,2688900
Gately  ,2693379
Gately  ,2695022
Gately  ,2696387
Gately  ,2697154
Gately  ,2697451
Gately  ,2697708
Gately  ,2698417
Gately  ,2698943
Gately  ,2699101
Gately  ,2699544
Gately  ,2700129
Gately  ,2700685
Gately  ,2700777
Gately  ,2701237
Gately  ,2701320
Gately  ,2702629
Gately  ,2702951
Gately  ,2703724
Gately  ,2704728
Gately  ,2704996
Gately  ,2705246
Gately  ,2705503
Gately  ,2706042
Gately  ,2706504
Gately  ,2707453
Gately  ,2708222
Gately  ,2708532
Gately  ,2708618
Gately  ,2709377
Gately  ,2709807
Gately  ,2710235
Gately  ,2711021
Gately  ,2711701
Gately  ,2711851
Gately  ,2711961
Gately  ,2713279
Gately  ,2713540
Gately  ,2714149
Gately  ,2714310
Gately  ,2782755
Gately  ,2784515
Gately  ,2814975
Gately  ,2815719
Gately  ,2815883
Gately  ,2816669
Gately  ,2817563
Gately  ,2818700
Gately  ,2818989
Gately  ,2819746
Gately  ,2819933
Gately  ,2820127
Gately  ,2820345
Gately  ,2820459
Gately  ,2820796
Gately  ,2820850
Gately  ,2821091
Gately  ,2821339
Gately  ,2821394
Gately  ,2821606
Gately  ,2821924
Gately  ,2822048
Gately  ,2822151
Gately  ,2822322
Gately  ,2822979
Gately  ,2823182
Gately  ,2824291
Gately  ,2824906
Gately  ,2825146
Gately  ,2825787
Gately  ,2826011
Gately  ,2826423
Gately  ,2827274
Gately  ,2827638
Gately  ,2827863
Gately  ,2829185
Gately  ,2829285
Gately  ,2829322
Gately  ,2829485
Gately  ,2829957
Gately  ,2830273
Gately  ,2830361
Gately  ,2830465
Gately  ,2831102
Gately  ,2831181
Gately  ,2831494
Gately  ,2832016
Gately  ,2832090
Gately  ,2832208
Gately  ,2832410
Gately  ,2833011
Gately  ,2833136
Gately  ,2834122
Gately  ,2834208
Gately  ,2834669
Gately  ,2835154
Gately  ,2835658
Gately  ,2835983
Gately  ,2836378
Gately  ,2837353
Gately  ,2837869
Gately  ,2838054
Gately  ,2838312
Gately  ,2838902
Gately  ,2838969
Gately  ,2840065
Gately  ,2840317
Gately  ,2840536
Gately  ,2846819
Gately  ,2847560
Gately  ,2910405
Gately  ,2917743
Gately  ,3025242
Gately  ,3029556
Gately  ,3030013
Gately  ,3031072
Gately  ,3075829
Gately  ,3076169
Gately  ,3076930
Gately  ,3113913
Gately  ,3204238
Gately  ,3207408
Gately  ,3207827
Gately  ,3208695
Gately  ,3208888
Gately  ,3209169
Gately  ,3209288
Gately  ,3210180
Tiny Ewell ,232075
Tiny Ewell ,232376
Tiny Ewell ,232572
Tiny Ewell ,232997
Tiny Ewell ,234595
Tiny Ewell ,235568
Tiny Ewell ,235902
Tiny Ewell ,237080
Tiny Ewell ,237855
Tiny Ewell ,238203
Tiny Ewell ,238500
Tiny Ewell ,238643
Tiny Ewell ,576904
Tiny Ewell ,578548
Tiny Ewell ,579178
Tiny Ewell ,583774
Tiny Ewell ,584730
Tiny Ewell ,585850
Tiny Ewell ,585894
Tiny Ewell ,590666
Tiny Ewell ,593771
Tiny Ewell ,1045626
Tiny Ewell ,1095154
Tiny Ewell ,1357836
Tiny Ewell ,1680511
Tiny Ewell ,1991890
Tiny Ewell ,2328765
Tiny Ewell ,2330745
Tiny Ewell ,2334375
Tiny Ewell ,2347561
Tiny Ewell ,2351079
Bruce Green ,100533
Bruce Green ,101112
Bruce Green ,101464
Bruce Green ,102264
Bruce Green ,102438
Bruce Green ,103012
Bruce Green ,578754
Bruce Green ,582180
Bruce Green ,776116
Bruce Green ,1046916
Bruce Green ,1059299
Bruce Green ,1557658
Bruce Green ,1578888
Bruce Green ,1580735
Bruce Green ,1580799
Bruce Green ,1581359
Bruce Green ,1600005
Bruce Green ,1615091
Bruce Green ,1619815
Bruce Green ,1619876
Bruce Green ,1620711
Bruce Green ,1658044
Bruce Green ,1665086
Bruce Green ,1668899
Bruce Green ,1669880
Bruce Green ,1670488
Bruce Green ,1674297
Bruce Green ,1676546
Bruce Green ,1677200
Bruce Green ,1678099
Bruce Green ,1679504
Bruce Green ,1688125
Bruce Green ,1690766
Bruce Green ,1696920
Bruce Green ,1738364
Bruce Green ,1753307
Bruce Green ,1753956
Bruce Green ,1775981
Bruce Green ,1781376
Bruce Green ,1873941
Bruce Green ,1874309
Bruce Green ,1876046
Bruce Green ,2359235
Bruce Green ,2378237
Bruce Green ,3044591
Bruce Green ,3072902
Gene ,213447
Gene ,275716
Gene ,493453
Gene ,549371
Gene ,679109
Gene ,769753
Gene ,774347
Gene ,774570
Gene ,789452
Gene ,846933
Gene ,931755
Gene ,974595
Gene ,980338
Gene ,981091
Gene ,981918
Gene ,1015249
Gene ,1052733
Gene ,1067155
Gene ,1267256
Gene ,1349186
Gene ,1349209
Gene ,1349713
Gene ,1350566
Gene ,1591002
Gene ,1748468
Gene ,1882039
Gene ,1900740
Gene ,2346203
Gene ,2557084
Gene ,2559996
Gene ,2576208
Gene ,2633102
Gene ,2638961
Gene ,2649952
Gene ,2670228
Gene ,2672538
Gene ,2676927
Gene ,2816032
Gene ,2826874
Gene ,2826879
Gene ,2831317
Gene ,2840161
Gene ,3000147
Gene ,3029672
Diehl ,495775
Diehl ,585641
Diehl ,585723
Diehl ,1046574
Diehl ,1560098
Diehl ,1628671
Diehl ,1629617
Diehl ,1629776
Diehl ,1724402
Diehl ,1737701
Diehl ,1749938
Diehl ,2376893
Diehl ,2577618
Diehl ,2578408
Diehl ,2578839
Diehl ,2580280
Diehl ,2581254
Diehl ,2583740
Diehl ,2584355
Nell ,495467
Nell ,585805
Nell ,776378
Nell ,791519
Nell ,1045762
Nell ,1629062
Nell ,1630169
Nell ,1737668
Nell ,1748744
Nell ,1762280
Nell ,1776547
Nell ,2121747
Nell ,2122307
Nell ,2122396
Nell ,2384414
Minty ,497190
Minty ,582336
Minty ,582377
Minty ,768251
Minty ,776093
Minty ,779473
Minty ,779735
Minty ,780285
Minty ,780487
Minty ,791398
Minty ,1047473
Minty ,1737658
Minty ,1768838
Minty ,1780553
Minty ,1781247
Minty ,1781918
Minty ,1782039
Minty ,1784522
Minty ,1785303
Minty ,1785616
Minty ,1990738
Minty ,2372960
Minty ,2376883
Minty ,2377169
Minty ,2580712
Minty ,2581095
Minty ,3045071
McDade ,497200
McDade ,499225
McDade ,579883
McDade ,580395
McDade ,584243
McDade ,1046229
McDade ,1356981
McDade ,1357375
McDade ,1357557
McDade ,1541274
McDade ,1542060
McDade ,1563122
McDade ,1630841
McDade ,1722220
McDade ,1722322
McDade ,1722820
McDade ,1722876
McDade ,1722970
McDade ,1723281
McDade ,1754350
McDade ,1768848
McDade ,1781262
McDade ,1781928
McDade ,1781974
McDade ,1788133
McDade ,2086009
McDade ,2134445
McDade ,2176449
McDade ,2343656
McDade ,2378056
McDade ,2577607
McDade ,2578397
McDade ,2578854
McDade ,2579295
McDade ,2579894
McDade ,2580571
McDade ,2581084
McDade ,2581473
McDade ,2583750
McDade ,2584365
McDade ,2900153
Alfonso ,497734
Alfonso ,497921
Alfonso ,498166
Alfonso ,1046784
Alfonso ,2357914
Alfonso ,2361004
Alfonso ,2560516
Clenette ,96253
Clenette ,99075
Clenette ,504047
Clenette ,1047378
Clenette ,1525324
Clenette ,1569203
Clenette ,1736818
Clenette ,1748952
Clenette ,1762140
Clenette ,1778182
Clenette ,1834093
Clenette ,2176237
Clenette ,2376337
Clenette ,2377414
Clenette ,2383433
Clenette ,2771620
Thrale ,504066
Thrale ,583612
Thrale ,781644
Thrale ,1565022
Thrale ,1737052
Thrale ,1748618
Thrale ,1757546
Thrale ,1758907
Thrale ,1760490
Thrale ,1766275
Thrale ,1768673
Thrale ,1781469
Thrale ,2372263
Thrale ,2373039
Thrale ,2377123
Thrale ,2381441
Thrale ,3045345
Guy Who Didn't Even Use His First Name ,380501
Guy Who Didn't Even Use His First Name ,1344609
Madame Psychosis  ,507718
Madame Psychosis  ,511417
Madame Psychosis  ,511495
Madame Psychosis  ,512601
Madame Psychosis  ,513346
Madame Psychosis  ,514248
Madame Psychosis  ,515431
Madame Psychosis  ,518392
Madame Psychosis  ,519087
Madame Psychosis  ,523469
Madame Psychosis  ,524406
Madame Psychosis  ,533666
Madame Psychosis  ,533832
Madame Psychosis  ,534059
Madame Psychosis  ,539476
Madame Psychosis  ,539741
Madame Psychosis  ,1297595
Madame Psychosis  ,1298190
Madame Psychosis  ,1705041
Madame Psychosis  ,1711241
Madame Psychosis  ,1788611
Madame Psychosis  ,1806230
Madame Psychosis  ,1809506
Madame Psychosis  ,2264663
Madame Psychosis  ,2265425
Madame Psychosis  ,2265825
Madame Psychosis  ,2265876
Madame Psychosis  ,2267223
Madame Psychosis  ,2268118
Madame Psychosis  ,2268359
Madame Psychosis  ,2268503
Madame Psychosis  ,2268732
Madame Psychosis  ,2268895
Madame Psychosis  ,2269028
Madame Psychosis  ,2271010
Madame Psychosis  ,2271058
Madame Psychosis  ,2271266
Madame Psychosis  ,2272129
Madame Psychosis  ,2272596
Madame Psychosis  ,2272876
Madame Psychosis  ,2273360
Madame Psychosis  ,2273899
Madame Psychosis  ,2274608
Madame Psychosis  ,2274721
Madame Psychosis  ,2278261
Madame Psychosis  ,2278381
Madame Psychosis  ,2278645
Madame Psychosis  ,2279116
Madame Psychosis  ,2279726
Madame Psychosis  ,2280375
Madame Psychosis  ,2280704
Madame Psychosis  ,2280934
Madame Psychosis  ,2281304
Madame Psychosis  ,2282155
Madame Psychosis  ,2282619
Madame Psychosis  ,2284088
Madame Psychosis  ,2284674
Madame Psychosis  ,2285870
Madame Psychosis  ,2286595
Madame Psychosis  ,2286736
Madame Psychosis  ,2287142
Madame Psychosis  ,2379331
Madame Psychosis  ,3157366
Cosgrove Watt ,37747
Cosgrove Watt ,2721555
Cosgrove Watt ,2727711
Cosgrove Watt ,2729554
Cosgrove Watt ,2730238
Cosgrove Watt ,2731196
Cosgrove Watt ,2809638
Cosgrove Watt ,2857139
